	I-KO-1	I-KO-2	I-KO-3	I-KO-4	I-KO-BAC	I-WT-1	I-WT-2	I-WT-3	I-WT-4	I-WT-BAC	II-KO-1	II-KO-2	II-KO-3	II-KO-BAC	II-KO-IL17-1	II-KO-IL17-2	II-KO-IL17-3	II-KO-IL17-4	II-KO-IL17-5	II-KO-IL17-6	II-WT-1	II-WT-2	II-WT-3	II-WT-BAC	IIIA-KO-1	IIIA-KO-2	IIIA-KO-3	IIIA-KO-BAC	IIIA-WT-1	IIIA-WT-2	IIIA-WT-3	IIIA-WT-BAC	IIIB-KO-1	IIIB-KO-2	IIIB-KO-3	IIIB-KO-4	IIIB-KO-BAC	IIIB-WT-1	IIIB-WT-2	IIIB-WT-3	IIIB-WT-BAC
IIIA-WT-BAC	0.5910559418214866	0.7145139603243089	0.8816753085609761	0.5976997369961295	0.35479059010430314	0.6831033813339051	0.8677215206113964	0.7278579442854289	0.7919249739848742	0.33376959822367624	0.6360337594212566	0.4544819714075992	1.2549289153912384	0.09651060541453255	0.5822767343426261	0.5087961789633125	0.4380460851462953	0.45400235545399725	0.2652420475391639	0.5764131771305447	0.276213853720939	0.5623909138439769	0.6748410610745563	0.16771543627645724	0.7639843973131129	0.5844078160788835	0.8430026917378451	0.13050333127108002	0.654047446069006	0.6957568115848017	0.5421152578981527	0.0	0.41674297481597417	0.3835275140636678	0.44640084264256635	0.5610812415673438	0.5352347454378903	0.4917115420458917	0.34760659546418754	0.4281902666843556	0.1789881791659146
IIIB-KO-1	0.6255924257770267	0.6688361841203904	0.816860825321365	0.6189670663143159	0.4929774054769613	0.6346330014364194	0.8089166516530653	0.667737843322431	0.7433159083788803	0.4301485181140464	0.616029695869555	0.6072256405341341	1.3666914872335942	0.4426550169711737	0.5889551397280343	0.531310493499171	0.575880646499964	0.5082342180590452	0.3970980246111784	0.5867647328552856	0.490054189726849	0.5741662580189653	0.6937452883052428	0.5369384832115618	0.712663355406081	0.7300755157887846	0.7672228422991978	0.4655340829169282	0.6163882941216707	0.658300539902917	0.5228394888777534	0.41674297481597417	0.0	0.10581992545915567	0.44244986889969085	0.28878260002727396	0.8379400116777116	0.33541241392949794	0.25206089320735303	0.07386375040648532	0.4560202335671904
IIIB-KO-2	0.5907353239930917	0.6908894788742388	0.8466517895501899	0.584109964530381	0.5160678994368986	0.6566278679887307	0.8311236610790944	0.6873937853435864	0.7773407541084276	0.44688632798859995	0.6375677940741068	0.577751842349626	1.3315167402230386	0.4040964324445606	0.614435654645425	0.5539424119243442	0.5465291536524398	0.5281501351286599	0.3583538393521792	0.6069259069429123	0.4581373886536247	0.6043296253789163	0.7196397400937111	0.5018098576654655	0.7238899650580208	0.6946359374464828	0.7882737628982743	0.4289445665014937	0.6308022116853931	0.6670803695995786	0.5451684435260383	0.3835275140636678	0.10581992545915567	0.0	0.4328043884336979	0.30100446011692195	0.8041008294593965	0.3665207297995784	0.24412430076121044	0.13461873660953283	0.4146523380829331
IIIB-KO-3	0.7755450706104171	0.8877521532466518	1.0338655887251824	0.7815120244213469	0.6799691884280785	0.8551029517538666	1.0281528540652038	0.8987353292865563	0.957669026702186	0.5942893067428908	0.8008745264436385	0.6107443305882616	1.0800837409775643	0.4341652439617415	0.7662610109415241	0.7080117073331055	0.6258096909687642	0.6824499162131811	0.47593511990585197	0.768187631854045	0.38295713747277804	0.7438964961628902	0.847192907855828	0.3449512739820089	0.9206859659160387	0.4003242975651983	1.0008723888233193	0.4085497209190657	0.7974759916246255	0.8555581903122722	0.6894050058782495	0.44640084264256635	0.44244986889969085	0.4328043884336979	0.0	0.6407807594355611	0.4827705327056854	0.5486515950261653	0.2331658231417763	0.45941282371516345	0.43949693266974166
IIIB-KO-4	0.5994553569096296	0.489022475169008	0.6576317549670772	0.5929393607817098	0.4883865784104534	0.5018470539347919	0.6252637019091843	0.44411675082907076	0.5778487012014512	0.4387583115371636	0.42007479075669674	0.5966041912251684	1.380637159569204	0.5939936564272614	0.44293764273390895	0.4348872339416535	0.5976140478083849	0.3974578896546335	0.43608753112947446	0.41421231174694373	0.5831997397968567	0.5244498780752729	0.5865154855543548	0.673478139007853	0.47443325005050885	0.7685449036691172	0.5311677632069878	0.6343325597636915	0.4167060009240901	0.45217784875103384	0.47975392636488257	0.5610812415673438	0.28878260002727396	0.30100446011692195	0.6407807594355611	0.0	0.9475130457728721	0.19259763389190862	0.4627070836399009	0.26218015924217986	0.6315063888706985
IIIB-KO-BAC	0.9981567953802227	1.124124540449599	1.2947488560129505	1.0047308752952533	0.8403068934566678	1.0902920042571917	1.2748223741701326	1.1351655370077287	1.2011942173735601	0.780971094152467	1.0144253289868563	0.8000355322139621	0.7893994900218091	0.517908564684083	0.9490341297756557	0.8960056444061857	0.8050748230551513	0.8456758549297068	0.6633574321421389	0.9608933230088238	0.5719596719104255	0.9440500455830436	1.0441727711354418	0.4027467162840309	1.1438019846330705	0.6174666525546245	1.250173650987605	0.49346127641851034	1.0521395679652563	1.0935885163147663	0.9507544662701547	0.5352347454378903	0.8379400116777116	0.8041008294593965	0.4827705327056854	0.9475130457728721	0.0	0.8883300709716424	0.6512986267377664	0.8503018715121425	0.5160654409799501
IIIB-WT-1	0.5724650083239518	0.44895909098622944	0.6087631931085029	0.565949012196032	0.40313999416449964	0.4747539258101871	0.5855777017549757	0.4205370518186241	0.5325015437856843	0.36696055743416595	0.3496273961061411	0.542840947097273	1.377740612948422	0.5222260430443597	0.36653905911126217	0.35065691421104994	0.5391622582717843	0.3136214985874515	0.3741866302230591	0.33162465983608297	0.5239772542283868	0.47354911596125504	0.5223400322463343	0.6136853101313291	0.42681873456456687	0.7207714290827901	0.4917852764062098	0.5651007895645996	0.3416539132896316	0.3737736718477934	0.42663556836108685	0.4917115420458917	0.33541241392949794	0.3665207297995784	0.5486515950261653	0.19259763389190862	0.8883300709716424	0.0	0.41907837618367105	0.30321718086053806	0.5639969501582116
IIIB-WT-2	0.654556602124811	0.7668135875988079	0.92000743365637	0.6605235559357409	0.5807371773398706	0.7331437449983161	0.9071773028664589	0.7745497927030189	0.8488694765084129	0.4777933219718006	0.7055402751446039	0.5086971221521044	1.2098631435817633	0.3311637678951181	0.6692300998536878	0.6125671194339872	0.5213553541978372	0.5934482465819222	0.3829576679868698	0.6768796373558228	0.2884681252520791	0.6386661042153781	0.7589887590806289	0.35604299271739914	0.800501975069286	0.5427018782085627	0.8764584534770156	0.3089240426768618	0.6703853187719857	0.7412129979613122	0.5801065889451968	0.34760659546418754	0.25206089320735303	0.24412430076121044	0.2331658231417763	0.4627070836399009	0.6512986267377664	0.41907837618367105	0.0	0.2817562515647523	0.317724178107837
IIIB-WT-3	0.6240385305298115	0.6432574367255537	0.7933319163962049	0.6174131710671007	0.46769594489273264	0.607946148789367	0.7822297990060129	0.6331415867490047	0.7166553985832347	0.40817074964220207	0.5887041214216496	0.6109143081900076	1.3791731122456703	0.4482344629876355	0.5643683148506253	0.5123352740129696	0.5785628807160583	0.4761492415479596	0.39039658762412055	0.5570003796331722	0.5053123593337002	0.552992146148169	0.6840503160911691	0.5504759336250854	0.6806374554184422	0.73606379442678	0.7338086944771615	0.47396332142920844	0.5906939002687515	0.6256577601661011	0.49848789851540953	0.4281902666843556	0.07386375040648532	0.13461873660953283	0.45941282371516345	0.26218015924217986	0.8503018715121425	0.30321718086053806	0.2817562515647523	0.0	0.4680348585658204
IIIB-WT-BAC	0.6574483517786565	0.7821276163429285	0.9540063303943724	0.6641102920344677	0.4448158622343639	0.7496017057367941	0.9341139305685663	0.7944752384873309	0.8704668910338232	0.4116946931836968	0.7306582366464531	0.5451923609636204	1.2237601884394826	0.11990440410198945	0.6986340255822965	0.5983381648708923	0.556806122221247	0.5666199028405974	0.3499288576440496	0.6918788971455441	0.25817026497794704	0.6822725149656046	0.796114891020346	0.1825269215527251	0.84512757501898	0.582382409192677	0.9096934468953595	0.0782250791493674	0.742854554997337	0.77832759365993	0.6376450444848791	0.1789881791659146	0.4560202335671904	0.4146523380829331	0.43949693266974166	0.6315063888706985	0.5160654409799501	0.5639969501582116	0.317724178107837	0.4680348585658204	0.0
