	I-KO-1	I-KO-2	I-KO-3	I-KO-4	I-KO-BAC	I-WT-1	I-WT-2	I-WT-3	I-WT-4	I-WT-BAC	II-KO-1	II-KO-2	II-KO-3	II-KO-BAC	II-KO-IL17-1	II-KO-IL17-2	II-KO-IL17-3	II-KO-IL17-4	II-KO-IL17-5	II-KO-IL17-6	II-WT-1	II-WT-2	II-WT-3	II-WT-BAC	IIIA-KO-1	IIIA-KO-2	IIIA-KO-3	IIIA-KO-BAC	IIIA-WT-1	IIIA-WT-2	IIIA-WT-3	IIIA-WT-BAC	IIIB-KO-1	IIIB-KO-2	IIIB-KO-3	IIIB-KO-4	IIIB-KO-BAC	IIIB-WT-1	IIIB-WT-2	IIIB-WT-3	IIIB-WT-BAC
II-KO-1	0.37146911315655395	0.35506392404429304	0.36660264099216994	0.3872652090925367	0.42954161848649663	0.3657197860757828	0.3738724629183792	0.3259873400562787	0.3574816220702878	0.46251562923379086	0.0	0.11858109674707976	0.10569293711466497	0.4063692553967553	0.18459948190111003	0.21347403080142238	0.22374943546087597	0.1685608238031457	0.15181798816558048	0.248515603595468	0.23986104177319306	0.15104735088999618	0.1715261401056996	0.5188226723441576	0.12669438147984138	0.3095677263848597	0.2644303502503078	0.5018691445229678	0.19834557511706774	0.1762172258896858	0.24975026689689372	0.4931433728932076	0.3309621003565921	0.3216727985623096	0.3905402865828166	0.24425296089781828	0.4039529940753485	0.2623131277889129	0.37525267981152105	0.30038124930672394	0.49740466492725255
II-KO-2	0.3894439530395928	0.35670002441968646	0.3662244345127086	0.404222797780882	0.41500486716654755	0.39532756649402023	0.3912884038267347	0.34608927088296976	0.37318591403835294	0.44568504782333634	0.11858109674707976	0.0	0.15744631247697044	0.4003611598556676	0.12458308296445472	0.13839043190348402	0.17682307248210394	0.11263427018123816	0.13653966869848363	0.22395392246343385	0.15978142645650614	0.10432206180554535	0.13231700015471912	0.4959610492938634	0.08513678141865504	0.24993232459088513	0.28758518513268094	0.4870764973920111	0.1204214786275144	0.15411620387403305	0.176323584756396	0.47643819646733143	0.31515338173978774	0.2943944391066087	0.3666659637726422	0.25446291114902986	0.40131680458755076	0.23265744916386868	0.3421652150446013	0.3072609834290492	0.4832751135477332
II-KO-3	0.31404953120788887	0.32984293560700984	0.3226072883400102	0.33331019560715663	0.4753477272592382	0.32916777622324017	0.3184256788107984	0.2614311203947093	0.3081996392558555	0.49403978357855327	0.10569293711466497	0.15744631247697044	0.0	0.43761392583786174	0.1690381595862443	0.19998694145553852	0.21099447863701487	0.15169098415698837	0.2072550861464901	0.29044877107537265	0.2894701548300595	0.17662528946792272	0.17067139669618814	0.5491304968661972	0.10676093352273701	0.33879931606579744	0.19241572501497542	0.5169478789486746	0.17017372611647577	0.2156185656533088	0.2676586225904056	0.5238039593497692	0.34776851889396476	0.3289282242753961	0.4228671724532552	0.21449896545875252	0.4532785259844628	0.23688263154071287	0.4183304328830519	0.31711447217520977	0.5224213704023424
II-KO-BAC	0.5386153390120733	0.5006237334715099	0.4897719977603941	0.5437140608708164	0.2771304294223305	0.5341040535245867	0.5454623414998399	0.5510975915541982	0.515346981229454	0.34056267117004646	0.4063692553967553	0.4003611598556676	0.43761392583786174	0.0	0.4137931401396359	0.3787042396831764	0.401975787926131	0.3686019534881035	0.3559175565896128	0.44660608578364114	0.36303735515773833	0.44479849491619905	0.36607920694342744	0.3248684879607731	0.3992949827801591	0.3870493346169018	0.5168761341304684	0.2231007570006494	0.3921231978728168	0.4158991119773028	0.4358861657444889	0.30947999961763656	0.46059493215603525	0.3976080680895928	0.4448027690973079	0.43134457670522697	0.2567614609250979	0.39026172200777454	0.4139897320114408	0.4541391068140088	0.2989610401810921
II-KO-IL17-1	0.37158001732673324	0.3649130792108798	0.346496377954152	0.38728813726271316	0.4429210379758312	0.36942367387460257	0.3739673650795424	0.35861458470937135	0.37145357952247826	0.46874262201764555	0.18459948190111003	0.12458308296445472	0.1690381595862443	0.4137931401396359	0.0	0.07220095526178981	0.08435221870461555	0.104300462796742	0.15096142962102962	0.18548458132429402	0.2097815713737803	0.1616095946090325	0.1675762112893693	0.5171750508026751	0.10829322007835414	0.2860353223925951	0.29316512953797635	0.48537400175158074	0.13074632477345585	0.12494883887756353	0.21496069097810716	0.4997583363021325	0.27975785672352843	0.27217286812918484	0.35071477449539096	0.27588932705545205	0.4429752222431083	0.23480212295483377	0.3784144272323376	0.3083947420489589	0.49780587879759636
II-KO-IL17-2	0.39512313868652144	0.36882355505071795	0.35487174008281736	0.40958728171672865	0.4121466978596861	0.39196350288846027	0.3967968402515156	0.38312831071159903	0.39144089574042473	0.45493310921073954	0.21347403080142238	0.13839043190348402	0.19998694145553852	0.3787042396831764	0.07220095526178981	0.0	0.11186617447971303	0.08068724338781987	0.18110254887684046	0.21643666848251297	0.1852812822172485	0.17413705573032964	0.1514678628129907	0.48943396239721676	0.11639234834635126	0.2574420925605148	0.31471286333280724	0.4559178346232485	0.14295010968761446	0.15026583333694657	0.2083786919715553	0.4714169456160949	0.2659946554462334	0.2580063571478873	0.3392891791884524	0.2800918226991954	0.40938070687198824	0.2548958058435644	0.33563983349562704	0.2942523439204865	0.46894297984357325
II-KO-IL17-3	0.4032170283467393	0.3980092940590724	0.38187637611109726	0.41723823319981396	0.4394097047871827	0.39973470245304876	0.4046522332097983	0.39157022899785476	0.374867714651408	0.47935139251567666	0.22374943546087597	0.17682307248210394	0.21099447863701487	0.401975787926131	0.08435221870461555	0.11186617447971303	0.0	0.1431011790073745	0.19650324462046814	0.18172627238939743	0.20976734737532227	0.16270193255288032	0.19294898547202077	0.512919547810736	0.14708464421845585	0.27484159337078523	0.3243318704816605	0.4701567732064272	0.1692102064529535	0.11045514898660241	0.25861886881734875	0.49568678195829236	0.266134796788898	0.29772762079562637	0.3718403022656511	0.30418071518236256	0.4549833165446958	0.2639223722996063	0.39733285103226934	0.3322777291667351	0.48274784602972143
II-KO-IL17-4	0.35968412108950565	0.36965839114364535	0.3625830652701209	0.3761646272781137	0.41392950422838	0.3580483573435726	0.36246912042380797	0.34610409650160323	0.3745477667956186	0.45652662414536277	0.1685608238031457	0.11263427018123816	0.15169098415698837	0.3686019534881035	0.104300462796742	0.08068724338781987	0.1431011790073745	0.0	0.13441849828721342	0.2367168646256652	0.2480697912030659	0.20341088830333356	0.12706756177314849	0.4946223079313189	0.06210593572264736	0.2723660010623869	0.27244511428146007	0.4586206603730476	0.11688272739801647	0.15372558510138304	0.16926688115279456	0.47633794263517226	0.3177717067814889	0.27167011735277874	0.3854855875183705	0.23784194782268223	0.3897405818197635	0.23370702786043263	0.33788561993096516	0.2903528558285113	0.4739770178891833
II-KO-IL17-5	0.38894997663421366	0.3765840998175401	0.3924567266793137	0.4036797575760359	0.38492155921526666	0.35565226122309035	0.3907997437893804	0.3767532702190441	0.40317446047415145	0.4250078039877591	0.15181798816558048	0.13653966869848363	0.2072550861464901	0.3559175565896128	0.15096142962102962	0.18110254887684046	0.19650324462046814	0.13441849828721342	0.0	0.20379234605687088	0.17943687803569408	0.22453086898968658	0.18655933694527968	0.48037245743537943	0.1277858703253982	0.2926343439104872	0.31360790743262085	0.46047789775925696	0.1980795733976691	0.1470526982019385	0.24557848902850632	0.46207514118042875	0.3319572609429547	0.25820254396102416	0.3498663689806733	0.2726211269351566	0.35726338542538255	0.22040323765888012	0.32717129330520284	0.29967406282550135	0.4588450892572888
II-KO-IL17-6	0.46228129763297554	0.4252732544523404	0.4345441929468426	0.47321211125275603	0.40806380014916266	0.4405212391517877	0.46214995767934863	0.45306757531868647	0.44647848690841635	0.4560525528498516	0.248515603595468	0.22395392246343385	0.29044877107537265	0.44660608578364114	0.18548458132429402	0.21643666848251297	0.18172627238939743	0.2367168646256652	0.20379234605687088	0.0	0.2239195071773998	0.21413700233113048	0.274499897647391	0.49687361949255526	0.2406166585109536	0.30114781571834254	0.3993214801114562	0.47781723257696584	0.27512631375736163	0.14698360397452595	0.2884697317836633	0.48120793710191495	0.31767586796152	0.35009548059478285	0.3532110858695689	0.363849366579444	0.40906304591334497	0.323349212730771	0.36222040877389766	0.3746410361512292	0.4787854896018298
